user_id,age,occupation,gender
55998,34,executive/managerial,M
33146,21,scientist,M
22166,39,sales/marketing,F
42484,26,executive/managerial,M
23196,28,executive/managerial,M
5436,29,college/grad student,M
47658,30,homemaker,M
62965,32,sales/marketing,M
6236,30,sales/marketing,M
32601,27,academic/educator,M
10448,27,sales/marketing,M
45627,26,self-employed,F
5656,25,college/grad student,M
18254,50,other or not specified,F
3708,25,college/grad student,M
36426,28,college/grad student,M
56528,33,executive/managerial,M
10362,33,scientist,M
2946,23,sales/marketing,M
12958,28,executive/managerial,F
24840,25,other or not specified,F
61900,34,academic/educator,F
5718,33,sales/marketing,M
24808,33,college/grad student,M
60036,34,executive/managerial,M
58782,28,college/grad student,M
34479,28,writer,M
49370,18,K-12 student,M
25109,29,other or not specified,F
11308,25,sales/marketing,M
12742,32,college/grad student,M
1907,59,retired,F
16832,26,homemaker,M
63842,30,self-employed,M
24671,25,self-employed,F
18729,37,college/grad student,M
52135,41,clerical/admin,F
7015,30,other or not specified,M
16641,18,self-employed,M
36569,31,other or not specified,M
40253,29,executive/managerial,M
9881,30,executive/managerial,M
62986,27,clerical/admin,F
9815,32,sales/marketing,F
40504,29,college/grad student,M
63011,32,self-employed,M
46668,34,K-12 student,F
19295,33,college/grad student,M
64871,21,college/grad student,M
8983,28,self-employed,M
25920,20,sales/marketing,M
21546,34,college/grad student,M
14719,28,other or not specified,M
24442,32,tradesman/craftsman,M
54718,25,college/grad student,M
47380,24,customer service,M
56911,45,technician/engineer,M
13254,33,homemaker,M
1368,31,executive/managerial,M
29908,33,college/grad student,M
32411,28,college/grad student,M
27969,33,sales/marketing,M
7480,26,college/grad student,M
12765,32,executive/managerial,M
59086,32,scientist,M
5578,27,executive/managerial,M
44750,29,college/grad student,M
15666,30,retired,M
53266,26,scientist,M
59029,18,K-12 student,M
20534,37,academic/educator,F
24628,42,college/grad student,M
10478,26,executive/managerial,M
18336,34,executive/managerial,M
288,29,college/grad student,M
5409,32,college/grad student,M
52092,34,K-12 student,M
52513,32,executive/managerial,M
50866,26,executive/managerial,M
25452,29,college/grad student,M
22457,29,executive/managerial,M
37898,34,academic/educator,M
57178,30,executive/managerial,M
21489,28,scientist,M
21143,26,lawyer,M
59093,21,sales/marketing,F
24707,28,executive/managerial,M
10182,22,sales/marketing,M
52559,26,technician/engineer,M
7411,29,executive/managerial,M
41610,31,technician/engineer,M
43833,34,doctor/health care,M
37944,28,college/grad student,M
5163,26,college/grad student,F
60891,26,scientist,M
28707,26,college/grad student,M
65298,24,sales/marketing,M
12896,29,executive/managerial,M
38993,34,executive/managerial,M
31022,31,sales/marketing,M
13606,27,clerical/admin,M
63458,29,sales/marketing,M
13977,26,college/grad student,M
30651,30,executive/managerial,M
22527,32,executive/managerial,M
58790,30,other or not specified,F
55337,34,scientist,M
6333,33,clerical/admin,M
17532,44,executive/managerial,M
21547,25,sales/marketing,F
55995,28,college/grad student,M
2165,27,college/grad student,M
53623,28,college/grad student,F
24836,31,college/grad student,M
6503,33,programmer,M
63018,29,homemaker,M
32544,33,executive/managerial,M
51718,27,college/grad student,M
57530,27,executive/managerial,M
26837,27,college/grad student,M
29242,53,clerical/admin,M
25788,31,homemaker,M
27238,62,executive/managerial,M
10200,30,college/grad student,M
28704,33,executive/managerial,M
55361,27,sales/marketing,M
5856,31,programmer,M
32778,34,college/grad student,M
46047,28,other or not specified,F
2803,18,K-12 student,F
7819,25,K-12 student,M
37020,33,college/grad student,F
11970,27,college/grad student,F
7231,28,sales/marketing,M
5753,27,college/grad student,M
19398,33,lawyer,M
53898,31,scientist,M
32519,34,college/grad student,M
12217,33,sales/marketing,M
18467,52,executive/managerial,F
43865,27,college/grad student,M
38517,32,college/grad student,M
26746,29,college/grad student,M
21095,31,college/grad student,M
64909,30,other or not specified,M
17015,28,artist,M
32897,76,other or not specified,M
37099,26,executive/managerial,M
48488,26,college/grad student,M
40142,33,scientist,M
10945,33,executive/managerial,M
65550,27,college/grad student,M
45688,30,college/grad student,F
389,33,scientist,M
40040,33,executive/managerial,M
50484,31,other or not specified,F
43061,28,college/grad student,M
6350,32,executive/managerial,M
10701,26,scientist,M
52679,26,scientist,M
57529,26,executive/managerial,M
34962,29,clerical/admin,M
6861,29,artist,M
36151,29,college/grad student,M
59351,82,retired,F
24929,30,programmer,M
38581,28,other or not specified,M
43376,59,executive/managerial,M
57048,26,sales/marketing,M
12628,29,scientist,M
28561,25,executive/managerial,M
47321,27,college/grad student,F
47104,31,college/grad student,M
51518,31,self-employed,F
35525,30,college/grad student,F
10473,84,doctor/health care,F
49028,34,college/grad student,M
4109,29,college/grad student,M
57543,31,sales/marketing,F
60187,26,executive/managerial,M
52343,36,college/grad student,F
17687,34,college/grad student,F
52237,30,self-employed,M
39725,30,executive/managerial,M
18982,25,sales/marketing,M
17443,30,executive/managerial,M
38923,26,executive/managerial,M
59883,23,sales/marketing,M
3640,11,homemaker,M
59014,28,doctor/health care,M
34586,28,other or not specified,M
49677,19,other or not specified,M
52113,31,executive/managerial,M
1753,31,college/grad student,M
42833,42,retired,M
39786,32,executive/managerial,M
14911,31,executive/managerial,M
4425,29,college/grad student,M
10636,89,doctor/health care,F
61016,28,scientist,M
43079,31,executive/managerial,M
63379,31,other or not specified,M
23662,9,self-employed,M
9156,30,sales/marketing,M
48397,28,scientist,M
10217,10,college/grad student,M
16795,29,homemaker,M
32018,29,sales/marketing,M
56611,83,academic/educator,M
54564,33,scientist,M
31335,30,sales/marketing,M
29706,25,executive/managerial,M
54918,29,academic/educator,M
38698,25,college/grad student,M
33062,32,executive/managerial,M
35613,33,sales/marketing,M
3859,25,other or not specified,M
28025,34,college/grad student,M
20154,29,self-employed,M
35606,32,homemaker,F
12315,32,college/grad student,M
30747,25,executive/managerial,M
25675,27,sales/marketing,M
65471,34,executive/managerial,M
54834,31,executive/managerial,M
21740,10,scientist,F
55605,28,executive/managerial,M
32374,28,college/grad student,M
57436,29,clerical/admin,M
6121,31,executive/managerial,M
63402,25,college/grad student,M
26259,54,executive/managerial,M
46831,30,scientist,M
37541,31,executive/managerial,M
318,26,sales/marketing,M
29936,28,self-employed,M
54973,34,executive/managerial,M
37264,35,artist,M
25108,32,college/grad student,M
9619,28,executive/managerial,F
55301,25,college/grad student,M
6995,20,sales/marketing,M
55965,31,other or not specified,M
47438,26,college/grad student,M
11973,25,other or not specified,M
19897,27,scientist,M
45281,25,college/grad student,M
51362,20,sales/marketing,M
12216,30,executive/managerial,M
29275,33,college/grad student,F
34607,25,academic/educator,F
21961,32,college/grad student,M
48494,26,self-employed,M
25246,27,executive/managerial,M
35249,29,other or not specified,M
31344,30,sales/marketing,M
37839,33,other or not specified,M
48992,30,retired,M
18191,38,clerical/admin,M
46923,25,scientist,F
16204,18,K-12 student,F
39240,30,executive/managerial,M
36681,29,sales/marketing,M
10303,35,artist,M
56080,27,self-employed,M
9978,26,other or not specified,M
36390,31,executive/managerial,M
41568,29,scientist,M
42772,33,other or not specified,M
24024,34,sales/marketing,M
34551,25,college/grad student,M
10576,29,college/grad student,M
47191,32,self-employed,M
21106,27,sales/marketing,M
24158,25,self-employed,M
12689,31,college/grad student,M
31933,31,academic/educator,M
39507,32,clerical/admin,M
17272,27,academic/educator,M
31115,29,college/grad student,M
6765,32,college/grad student,M
33801,34,college/grad student,M
48590,26,other or not specified,F
29429,25,technician/engineer,M
60625,33,retired,M
38884,30,executive/managerial,M
45976,30,sales/marketing,F
34696,30,other or not specified,M
49579,25,college/grad student,M
53684,27,executive/managerial,M
30995,27,executive/managerial,M
7096,28,college/grad student,M
714,45,academic/educator,F
1439,25,academic/educator,M
22027,23,sales/marketing,M
5386,26,academic/educator,F
30796,29,college/grad student,M
59806,30,college/grad student,M
8329,31,executive/managerial,M
4546,31,college/grad student,M
39097,74,doctor/health care,M
47760,27,executive/managerial,M
13174,18,clerical/admin,M
62723,27,college/grad student,M
26806,26,executive/managerial,M
33198,13,K-12 student,M
30340,34,sales/marketing,M
22701,26,scientist,F
35451,22,college/grad student,M
46467,27,artist,M
40130,30,college/grad student,F
17018,26,executive/managerial,M
7790,25,technician/engineer,M
49768,32,sales/marketing,M
53756,34,other or not specified,F
47784,29,other or not specified,M
44674,30,self-employed,M
2610,26,other or not specified,M
41781,31,lawyer,M
34149,36,self-employed,F
27358,32,sales/marketing,M
40863,32,college/grad student,M
6668,69,academic/educator,F
5515,19,sales/marketing,M
2893,31,sales/marketing,M
32690,29,college/grad student,M
25987,30,college/grad student,M
57086,33,other or not specified,M
59911,29,scientist,M
12548,31,self-employed,M
44902,30,self-employed,M
46202,18,homemaker,M
53218,29,sales/marketing,M
44777,31,executive/managerial,M
18547,23,college/grad student,M
42852,25,college/grad student,M
55637,26,executive/managerial,F
58515,34,scientist,M
12551,44,executive/managerial,F
55111,26,clerical/admin,M
49520,29,executive/managerial,M
47307,31,sales/marketing,M
42577,31,college/grad student,F
25877,22,scientist,M
1796,85,tradesman/craftsman,M
18157,54,doctor/health care,M
10275,32,college/grad student,M
40292,28,sales/marketing,M
58277,28,sales/marketing,M
51783,29,K-12 student,M
36866,32,self-employed,M
18146,32,academic/educator,F
61304,33,executive/managerial,M
13214,23,scientist,M
53874,26,college/grad student,M
34721,40,executive/managerial,F
27943,25,scientist,M
40490,28,college/grad student,M
60795,27,executive/managerial,M
18128,27,college/grad student,M
13726,34,clerical/admin,F
3343,31,executive/managerial,M
2229,28,homemaker,M
43041,30,sales/marketing,F
7230,33,executive/managerial,M
46971,26,college/grad student,F
7440,33,sales/marketing,M
22494,29,technician/engineer,M
32238,26,academic/educator,F
9646,29,college/grad student,F
28892,30,sales/marketing,M
17403,33,academic/educator,M
52025,33,executive/managerial,M
12952,22,college/grad student,M
39539,42,academic/educator,M
52529,33,sales/marketing,M
49971,30,college/grad student,M
50932,25,K-12 student,M
49158,25,self-employed,F
60012,28,executive/managerial,M
30027,30,college/grad student,F
8063,18,homemaker,M
13440,31,self-employed,M
34813,33,sales/marketing,M
29434,26,self-employed,F
35578,22,K-12 student,M
48825,26,sales/marketing,M
38283,28,other or not specified,M
21184,40,academic/educator,F
55920,26,technician/engineer,M
3438,31,customer service,M
24412,28,executive/managerial,M
34672,26,programmer,M
15832,28,other or not specified,M
32394,25,clerical/admin,F
30895,26,academic/educator,M
46409,25,executive/managerial,M
39250,32,sales/marketing,M
58188,28,sales/marketing,M
19492,33,other or not specified,M
23404,28,college/grad student,M
626,25,other or not specified,M
39920,30,sales/marketing,M
47639,29,executive/managerial,M
21520,33,executive/managerial,M
12545,75,retired,F
30369,31,executive/managerial,M
28653,28,college/grad student,M
37492,29,executive/managerial,M
43715,31,K-12 student,M
35244,27,artist,M
24481,30,other or not specified,M
563,33,other or not specified,M
18030,21,K-12 student,F
61618,26,artist,M
65144,31,scientist,M
40524,34,college/grad student,M
45225,25,K-12 student,M
11986,27,sales/marketing,M
9118,23,sales/marketing,M
61975,30,homemaker,M
55237,26,sales/marketing,M
17148,33,college/grad student,M
21316,29,sales/marketing,M
29021,32,technician/engineer,M
35508,28,other or not specified,F
40502,18,scientist,M
55718,30,programmer,M
60966,11,sales/marketing,M
51917,30,clerical/admin,M
2161,28,sales/marketing,M
4857,30,homemaker,M
23961,42,retired,F
5683,27,executive/managerial,M
36756,33,college/grad student,M
47749,31,sales/marketing,M
29026,33,college/grad student,F
61662,30,scientist,M
9256,30,college/grad student,M
22515,34,college/grad student,M
59040,25,academic/educator,M
8682,29,college/grad student,M
21297,22,college/grad student,M
53139,34,college/grad student,M
21697,34,college/grad student,F
60114,30,executive/managerial,F
8872,21,college/grad student,F
29225,33,other or not specified,M
4461,33,college/grad student,M
32295,34,self-employed,M
35805,32,executive/managerial,M
65000,88,executive/managerial,M
48360,33,executive/managerial,M
46965,28,college/grad student,M
26645,26,self-employed,M
36167,86,retired,F
16364,29,college/grad student,M
62369,27,doctor/health care,F
10755,30,academic/educator,M
45968,18,K-12 student,M
33977,38,executive/managerial,M
16261,8,artist,M
12074,26,executive/managerial,F
35812,32,sales/marketing,M
13035,20,college/grad student,M
33857,28,sales/marketing,M
55558,25,executive/managerial,M
61929,21,artist,M
13346,20,retired,M
1545,30,technician/engineer,M
10255,27,self-employed,M
30985,22,sales/marketing,M
50176,26,college/grad student,M
28240,29,other or not specified,M
766,32,scientist,M
20902,34,technician/engineer,M
49070,27,other or not specified,M
55547,32,other or not specified,F
11320,25,executive/managerial,M
12817,27,college/grad student,M
15070,33,executive/managerial,M
60826,33,college/grad student,M
24188,31,executive/managerial,M
21728,31,sales/marketing,M
40563,32,college/grad student,M
35787,46,self-employed,F
19816,33,executive/managerial,M
55840,27,college/grad student,F
27186,19,sales/marketing,M
33855,33,college/grad student,M
56430,27,scientist,M
5676,28,executive/managerial,M
34104,33,executive/managerial,M
13803,18,K-12 student,M
42032,42,sales/marketing,M
52614,25,self-employed,M
48165,33,sales/marketing,M
34559,34,sales/marketing,M
15549,27,college/grad student,M
21047,33,college/grad student,F
14210,30,artist,F
57374,25,sales/marketing,M
629,34,other or not specified,M
16253,32,sales/marketing,M
60875,30,sales/marketing,M
19197,31,self-employed,M
27079,32,executive/managerial,F
60936,29,executive/managerial,M
33475,34,homemaker,M
42054,25,scientist,M
39254,31,college/grad student,M
52252,28,tradesman/craftsman,M
53673,32,executive/managerial,M
20249,8,K-12 student,M
48848,27,programmer,M
61871,30,college/grad student,M
13207,27,sales/marketing,M
59481,30,scientist,F
14128,18,K-12 student,M
44261,26,college/grad student,M
62124,35,tradesman/craftsman,M
20985,29,executive/managerial,M
47452,30,academic/educator,F
51526,32,sales/marketing,M
7619,40,scientist,M
19839,32,executive/managerial,M
13399,19,K-12 student,M
42984,32,other or not specified,M
53163,33,college/grad student,M
8914,31,college/grad student,M
47534,26,scientist,M
42724,26,other or not specified,M
33239,28,college/grad student,F
30582,32,executive/managerial,M
3065,30,college/grad student,M
56293,55,academic/educator,F
31541,32,self-employed,F
57082,22,scientist,M
19961,34,self-employed,M
44770,33,artist,F
10722,27,executive/managerial,M
28940,53,homemaker,M
32810,40,technician/engineer,M
6816,31,college/grad student,M
30808,25,college/grad student,M
59099,34,executive/managerial,M
22119,18,K-12 student,M
14099,26,scientist,M
3535,28,executive/managerial,M
40605,31,college/grad student,M
15690,26,other or not specified,F
98,28,scientist,M
65339,26,sales/marketing,M
19570,30,executive/managerial,M
38520,29,college/grad student,M
1996,46,academic/educator,F
52097,12,K-12 student,M
62491,34,executive/managerial,M
5064,25,other or not specified,F
32155,25,academic/educator,F
59520,19,college/grad student,M
58451,28,clerical/admin,F
27035,33,other or not specified,M
44040,30,college/grad student,F
52927,31,artist,M
20997,28,executive/managerial,M
54201,28,sales/marketing,M
2003,27,executive/managerial,M
22059,31,homemaker,M
22428,27,self-employed,M
47137,31,self-employed,F
3043,34,college/grad student,M
35945,37,clerical/admin,M
21560,33,executive/managerial,M
57924,29,sales/marketing,M
14601,30,technician/engineer,M
65172,32,scientist,M
19304,31,college/grad student,M
27730,26,scientist,M
37665,43,other or not specified,F
3658,19,self-employed,M
18786,30,self-employed,M
63265,25,executive/managerial,M
30685,65,retired,F
22266,25,college/grad student,M
35583,33,college/grad student,M
61345,34,other or not specified,F
19574,30,clerical/admin,M
61470,30,sales/marketing,M
22547,27,scientist,M
35288,44,academic/educator,M
19380,32,academic/educator,M
12319,34,sales/marketing,M
30809,32,college/grad student,M
10299,28,executive/managerial,M
43568,43,scientist,F
65332,32,college/grad student,M
55695,28,clerical/admin,F
22325,33,executive/managerial,M
28334,41,executive/managerial,M
19529,33,executive/managerial,M
33182,25,clerical/admin,M
30123,34,sales/marketing,M
49543,28,self-employed,M
8538,19,lawyer,M
14631,25,college/grad student,M
49160,31,college/grad student,M
28869,33,other or not specified,M
43399,32,college/grad student,M
16140,28,scientist,M
50437,29,executive/managerial,M
36289,22,technician/engineer,M
64162,32,executive/managerial,M
27953,34,farmer,M
62551,22,sales/marketing,M
23379,28,self-employed,M
39080,35,executive/managerial,M
60116,64,self-employed,F
3406,33,sales/marketing,M
15762,34,other or not specified,M
2653,33,scientist,M
14622,29,executive/managerial,M
18401,39,self-employed,M
39094,29,executive/managerial,M
10561,26,college/grad student,M
17943,28,executive/managerial,F
572,32,clerical/admin,M
41951,30,college/grad student,M
61294,33,technician/engineer,M
46363,26,college/grad student,M
15232,28,college/grad student,M
58547,28,executive/managerial,M
55420,25,clerical/admin,M
54948,33,executive/managerial,M
37479,32,K-12 student,M
4894,39,academic/educator,F
40407,35,academic/educator,M
59235,26,scientist,M
21128,18,K-12 student,M
8261,31,college/grad student,M
41561,33,college/grad student,M
28203,18,scientist,F
29639,27,college/grad student,M
20711,77,retired,M
57653,38,clerical/admin,M
39137,28,scientist,M
4083,23,artist,M
42905,25,K-12 student,M
45145,25,executive/managerial,M
5796,32,college/grad student,M
13582,33,college/grad student,F
49239,28,artist,M
43890,29,college/grad student,M
23107,74,other or not specified,F
65624,31,college/grad student,M
53073,31,executive/managerial,M
61853,33,clerical/admin,M
5037,31,scientist,M
49802,28,other or not specified,M
48961,18,K-12 student,M
12262,28,self-employed,M
28140,25,college/grad student,M
14590,35,executive/managerial,M
33557,26,college/grad student,M
22299,70,retired,M
27852,25,college/grad student,F
16709,32,college/grad student,F
46035,29,sales/marketing,M
31357,32,executive/managerial,M
7229,33,executive/managerial,M
18641,33,college/grad student,M
32808,31,executive/managerial,M
4948,32,other or not specified,M
48446,31,sales/marketing,M
24071,34,sales/marketing,M
9919,24,sales/marketing,M
49759,29,college/grad student,M
24248,41,college/grad student,M
43143,26,college/grad student,M
25778,29,college/grad student,M
17176,42,sales/marketing,M
10132,31,executive/managerial,M
2723,25,self-employed,M
1411,28,clerical/admin,M
28726,34,self-employed,M
3160,26,college/grad student,M
37131,32,academic/educator,M
44138,28,sales/marketing,M
803,27,other or not specified,M
6976,42,sales/marketing,M
23269,31,executive/managerial,M
51208,33,self-employed,M
6646,18,scientist,M
52152,26,college/grad student,M
7043,30,executive/managerial,M
19685,15,sales/marketing,M
58185,31,college/grad student,M
44012,26,tradesman/craftsman,M
51275,27,college/grad student,F
7478,33,executive/managerial,M
8705,18,homemaker,F
13129,27,executive/managerial,M
58190,33,scientist,M
17537,33,executive/managerial,M
16292,28,college/grad student,M
3889,34,executive/managerial,M
52534,27,self-employed,M
6209,30,executive/managerial,M
57480,28,college/grad student,M
52382,25,sales/marketing,M
38183,31,college/grad student,F
29064,26,self-employed,M
58768,31,college/grad student,M
11372,32,college/grad student,M
24642,15,sales/marketing,M
45367,29,college/grad student,M
27948,34,college/grad student,M
42907,27,college/grad student,M
65146,33,sales/marketing,M
21971,26,scientist,M
38054,33,sales/marketing,M
48131,31,executive/managerial,M
45842,34,programmer,M
2604,34,other or not specified,F
34172,25,self-employed,M
13707,28,executive/managerial,M
47046,34,college/grad student,M
31697,29,executive/managerial,M
4509,31,executive/managerial,M
42855,29,other or not specified,F
65037,20,college/grad student,M
38568,25,academic/educator,F
60285,30,college/grad student,M
32240,25,college/grad student,M
19331,28,college/grad student,F
11650,53,other or not specified,F
56177,31,executive/managerial,M
25616,33,college/grad student,M
18041,34,scientist,M
40591,32,executive/managerial,F
22807,34,college/grad student,M
44779,28,self-employed,M
34323,32,self-employed,M
62389,31,sales/marketing,M
1990,30,programmer,M
27067,27,executive/managerial,M
29814,34,college/grad student,F
38844,27,sales/marketing,M
21975,30,college/grad student,M
34076,32,self-employed,M
7946,50,academic/educator,F
23630,32,self-employed,M
10926,30,scientist,M
4974,29,artist,M
3479,26,artist,M
25749,33,scientist,M
31070,31,college/grad student,F
60682,30,other or not specified,M
20512,33,executive/managerial,M
29257,32,college/grad student,M
16051,31,self-employed,M
1380,29,college/grad student,M
63706,72,retired,F
47034,30,executive/managerial,M
61800,26,college/grad student,F
57703,26,college/grad student,M
43676,30,executive/managerial,F
43051,31,technician/engineer,M
64354,30,scientist,M
49398,26,scientist,M
53581,30,college/grad student,M
33910,31,homemaker,M
771,32,college/grad student,M
64757,34,other or not specified,M
46858,35,homemaker,M
51451,30,college/grad student,M
14151,30,scientist,M
20576,35,sales/marketing,M
26217,34,executive/managerial,M
4289,25,academic/educator,F
10263,31,sales/marketing,F
58364,26,technician/engineer,M
39180,34,executive/managerial,M
59432,27,college/grad student,M
17718,34,college/grad student,M
59428,26,college/grad student,M
65804,34,college/grad student,M
20995,34,college/grad student,M
48876,24,sales/marketing,M
53470,18,college/grad student,M
11668,28,artist,M
50322,31,college/grad student,M
15230,34,college/grad student,M
34998,26,college/grad student,F
35899,34,college/grad student,M
21512,34,academic/educator,M
39525,26,other or not specified,F
27681,25,college/grad student,M
23119,31,college/grad student,M
5331,28,K-12 student,M
43206,29,sales/marketing,M
59998,18,homemaker,F
741,52,sales/marketing,M
32477,18,college/grad student,M
18705,30,executive/managerial,M
62156,33,self-employed,M
35186,33,college/grad student,M
64460,26,academic/educator,M
30598,30,other or not specified,M
4482,53,executive/managerial,M
50677,32,sales/marketing,M
64695,27,scientist,M
33788,34,scientist,M
40651,34,sales/marketing,M
58209,29,other or not specified,M
57913,28,college/grad student,M
38595,30,executive/managerial,M
64686,27,self-employed,F
23709,33,executive/managerial,M
50394,31,executive/managerial,M
36410,29,college/grad student,M
14830,18,sales/marketing,M
26019,28,college/grad student,M
62693,32,sales/marketing,M
48718,29,executive/managerial,M
45942,27,executive/managerial,M
7040,28,college/grad student,M
42398,32,college/grad student,M
2507,33,clerical/admin,M
45138,18,homemaker,F
33432,33,self-employed,M
12650,27,executive/managerial,F
8101,30,self-employed,M
59793,26,college/grad student,M
24145,42,college/grad student,M
48438,66,retired,M
50380,29,executive/managerial,M
19549,32,executive/managerial,M
38599,25,executive/managerial,M
28994,32,retired,F
52926,30,executive/managerial,M
57047,32,executive/managerial,M
57581,33,executive/managerial,M
15515,65,academic/educator,M
53268,32,self-employed,M
59991,28,executive/managerial,M
52351,23,sales/marketing,M
12933,32,scientist,M
37351,31,college/grad student,M
44114,27,executive/managerial,M
26958,29,college/grad student,M
62012,31,technician/engineer,M
35235,26,academic/educator,F
46769,38,unemployed,M
56450,28,executive/managerial,M
56687,30,sales/marketing,M
40982,36,executive/managerial,M
23801,29,scientist,M
59392,18,K-12 student,M
4369,55,academic/educator,F
36429,32,executive/managerial,M
32008,34,college/grad student,M
42394,26,scientist,M
9209,18,homemaker,M
21238,25,college/grad student,F
58204,28,self-employed,M
59316,28,sales/marketing,M
10808,18,K-12 student,M
11886,32,sales/marketing,M
28261,29,sales/marketing,M
5415,31,sales/marketing,M
64380,34,college/grad student,M
62490,28,executive/managerial,F
24842,22,sales/marketing,M
45019,25,college/grad student,M
60535,29,scientist,M
65895,32,executive/managerial,M
8859,30,college/grad student,F
37735,32,college/grad student,M
49739,74,executive/managerial,F
33513,29,executive/managerial,M
22261,27,college/grad student,M
35359,29,college/grad student,M
18049,34,college/grad student,M
43119,27,self-employed,M
45050,43,homemaker,M
50732,23,sales/marketing,M
718,27,tradesman/craftsman,M
28468,55,executive/managerial,F
42142,27,doctor/health care,F
37233,25,executive/managerial,M
54637,34,executive/managerial,F
30510,31,sales/marketing,M
61811,27,executive/managerial,M
27323,25,self-employed,M
39047,32,sales/marketing,M
3477,26,college/grad student,M
63715,32,executive/managerial,M
45037,29,sales/marketing,M
4234,25,scientist,M
58759,29,executive/managerial,M
63282,34,scientist,M
47710,29,scientist,M
54817,34,clerical/admin,M
45181,31,scientist,M
10368,34,self-employed,M
55251,31,sales/marketing,M
49138,26,sales/marketing,M
52857,34,college/grad student,F
23156,32,college/grad student,M
52888,32,college/grad student,M
36104,34,executive/managerial,M
31979,34,self-employed,M
28102,29,self-employed,M
14081,41,sales/marketing,M
36908,27,scientist,M
41802,30,self-employed,M
8663,25,scientist,M
44877,34,executive/managerial,M
44256,31,artist,M
40444,25,clerical/admin,F
43887,42,other or not specified,M
35646,30,executive/managerial,M
64837,29,self-employed,M
28787,27,executive/managerial,M
42249,31,scientist,M
28504,28,executive/managerial,M
45868,33,executive/managerial,M
57008,53,academic/educator,M
23253,28,other or not specified,M
2866,27,sales/marketing,F
47999,33,other or not specified,M
17312,32,college/grad student,M
14325,34,academic/educator,F
4498,18,K-12 student,M
13563,30,executive/managerial,M
42613,25,other or not specified,M
3090,32,executive/managerial,M
53331,76,academic/educator,F
55400,33,executive/managerial,M
511,21,other or not specified,M
39870,25,executive/managerial,M
60080,33,homemaker,M
46739,32,technician/engineer,M
63187,17,artist,F
41640,40,scientist,M
45183,28,college/grad student,M
38443,26,self-employed,F
33734,31,executive/managerial,M
50343,26,scientist,M
47489,28,college/grad student,M
39418,26,executive/managerial,M
53600,25,sales/marketing,M
46368,25,executive/managerial,M
10936,29,college/grad student,M
11155,32,executive/managerial,M
42220,32,college/grad student,M
41359,26,college/grad student,M
24508,24,sales/marketing,M
51739,28,academic/educator,F
55580,28,artist,M
22855,28,executive/managerial,M
20897,53,other or not specified,F
32041,26,college/grad student,M
63723,34,other or not specified,M
31465,25,scientist,M
26754,18,tradesman/craftsman,M
30799,30,sales/marketing,M
61185,54,academic/educator,M
28534,33,college/grad student,M
8997,31,college/grad student,M
13097,31,executive/managerial,M
17360,18,homemaker,M
39469,33,executive/managerial,M
31178,31,college/grad student,M
28044,23,sales/marketing,M
35031,37,scientist,M
4697,32,sales/marketing,F
60406,22,retired,F
64016,27,executive/managerial,M
24064,25,college/grad student,M
61736,29,college/grad student,M
14626,26,scientist,M
18180,33,executive/managerial,F
42970,33,scientist,M
20588,32,sales/marketing,M
65422,18,college/grad student,M
24607,26,other or not specified,M
38720,30,sales/marketing,M
60367,31,K-12 student,M
45517,27,executive/managerial,M
48144,25,scientist,F
54170,33,executive/managerial,M
45815,31,artist,M
43469,27,sales/marketing,M
48959,32,other or not specified,M
25416,31,executive/managerial,M
42109,26,executive/managerial,M
22100,26,college/grad student,M
25447,28,scientist,M
23353,33,scientist,M
65762,28,scientist,M
52474,47,academic/educator,F
51009,31,sales/marketing,M
16630,32,self-employed,M
21543,44,scientist,M
562,44,executive/managerial,F
994,28,sales/marketing,F
38916,32,scientist,M
36274,26,executive/managerial,M
59764,29,college/grad student,F
11733,60,retired,F
27463,33,artist,F
28306,25,executive/managerial,M
20132,52,writer,M
59682,31,sales/marketing,M
22451,29,executive/managerial,M
5752,31,homemaker,M
5602,29,sales/marketing,F
25001,25,other or not specified,M
52298,29,sales/marketing,M
28760,31,college/grad student,M
26089,20,sales/marketing,M
3967,28,college/grad student,M
36776,33,scientist,M
18625,29,executive/managerial,M
10716,33,sales/marketing,M
47615,26,scientist,M
49451,27,scientist,M
8884,30,executive/managerial,M
2628,43,executive/managerial,M
38627,29,executive/managerial,M
47033,27,homemaker,M
20655,68,academic/educator,M
57116,39,clerical/admin,F
11979,27,executive/managerial,M
55846,31,sales/marketing,M
15064,29,college/grad student,M
46572,26,sales/marketing,M
958,29,executive/managerial,M
7437,18,sales/marketing,M
65841,25,academic/educator,M
52361,26,executive/managerial,M
10413,33,executive/managerial,M
20924,33,executive/managerial,M
14475,29,programmer,M
46713,34,college/grad student,F
36411,33,college/grad student,M
28503,21,programmer,M
11967,36,scientist,F
41308,27,academic/educator,M
49148,27,executive/managerial,M
1434,29,executive/managerial,M
23695,34,scientist,M
2809,28,self-employed,F
62607,31,college/grad student,M
21700,27,other or not specified,M
62286,16,college/grad student,M
18638,27,executive/managerial,M
14778,26,doctor/health care,M
64279,27,sales/marketing,M
11540,28,executive/managerial,M
45441,27,college/grad student,F
21980,56,retired,F
49927,21,college/grad student,F
47613,25,homemaker,F
16330,35,scientist,M
7287,32,sales/marketing,M
20563,31,scientist,M
20616,26,other or not specified,M
32446,34,sales/marketing,M
56498,27,sales/marketing,M
63181,25,college/grad student,M
20776,34,sales/marketing,M
36996,31,technician/engineer,M
24232,29,executive/managerial,M
